Id,YieldMass,YieldVolum,PctMoistur,StartDate,EndDate,YldMUOM,PlotNum,FID_1,FieldName,Product,Notes,Season,AppProduct,PntProduct,PlotNum_1,AppRate,Till1SDate,Till2SDate,Till1Depth,Till2Depth,HarvstDate,App2,App2Rate,Ap2RtUOM,Ap2Prod,App3Date,App3Rate,App3RtUOM,App3Prod,SeedRate,PlantDate,AllAppRt,CanopyArea,CanopyImg,_B1count,_B1sum,_B1mean,_B1min,_B1max,_B2count,_B2sum,_B2mean,_B2min,_B2max,_B3count,_B3sum,_B3mean,_B3min,_B3max,_B4count,_B4sum,_B4mean,_B4min,_B4max,NDVI,GNDVI
2182,0.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,218,16,Block 10 Oils,NBS 200 N,Rep 2,2020,Nitrogen Liquid,NBS,218,200,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,100.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,350,3.85649399279,0.00000000000,94.000000000000000,1283565.000000000000000,13654.946808510600000,10513.000000000000000,17947.000000000000000,94.000000000000000,854089.000000000000000,9086.053191489360000,6590.000000000000000,14651.000000000000000,94.000000000000000,1227847.000000000000000,13062.202127659500000,10501.000000000000000,16908.000000000000000,94.000000000000000,2531495.000000000000000,26930.797872340400000,22334.000000000000000,38054.000000000000000,0.495455437,0.327106258
2183,0.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,218,16,Block 10 Oils,NBS 200 N,Rep 2,2020,Nitrogen Liquid,NBS,218,200,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,100.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,350,3.85649499828,0.00000000000,93.000000000000000,1242441.000000000000000,13359.580645161200000,10483.000000000000000,16820.000000000000000,93.000000000000000,894003.000000000000000,9612.935483870960000,5930.000000000000000,15313.000000000000000,93.000000000000000,1107766.000000000000000,11911.462365591300000,8584.000000000000000,14408.000000000000000,93.000000000000000,2368160.000000000000000,25464.086021505300000,20219.000000000000000,31610.000000000000000,0.451895567,0.311781612
2185,0.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,218,16,Block 10 Oils,NBS 200 N,Rep 2,2020,Nitrogen Liquid,NBS,218,200,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,100.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,350,3.85649397362,0.00000000000,91.000000000000000,1405101.000000000000000,15440.670329670300000,12002.000000000000000,22994.000000000000000,91.000000000000000,1415842.000000000000000,15558.703296703200000,7222.000000000000000,20407.000000000000000,91.000000000000000,1042080.000000000000000,11451.428571428500000,7950.000000000000000,17620.000000000000000,91.000000000000000,2069597.000000000000000,22742.824175824100000,18117.000000000000000,27042.000000000000000,0.187567477,0.19123849
2181,19.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,218,16,Block 10 Oils,NBS 200 N,Rep 2,2020,Nitrogen Liquid,NBS,218,200,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,100.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,350,3.85649296442,0.00000000000,95.000000000000000,1356213.000000000000000,14275.926315789400000,12490.000000000000000,17687.000000000000000,95.000000000000000,1391470.000000000000000,14647.052631578900000,10822.000000000000000,20870.000000000000000,95.000000000000000,1003051.000000000000000,10558.431578947300000,8282.000000000000000,13859.000000000000000,95.000000000000000,1806951.000000000000000,19020.536842105200000,15025.000000000000000,22730.000000000000000,0.129901911,0.142495931
2171,39.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,217,17,Block 10 Oils,NBS 250 N,Rep 2,2020,Nitrogen Liquid,NBS,217,250,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,150.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,450,3.85649285160,0.00000000000,91.000000000000000,1589719.000000000000000,17469.439560439500000,11957.000000000000000,23398.000000000000000,91.000000000000000,1122972.000000000000000,12340.351648351600000,7808.000000000000000,16288.000000000000000,91.000000000000000,1475643.000000000000000,16215.857142857100000,10968.000000000000000,21548.000000000000000,91.000000000000000,2601143.000000000000000,28583.989010989000000,20655.000000000000000,42377.000000000000000,0.396918731,0.241340326
2175,0.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,217,17,Block 10 Oils,NBS 250 N,Rep 2,2020,Nitrogen Liquid,NBS,217,250,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,150.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,450,3.85649390153,0.00000000000,95.000000000000000,1623731.000000000000000,17091.905263157800000,13833.000000000000000,23676.000000000000000,95.000000000000000,1510204.000000000000000,15896.884210526300000,11562.000000000000000,22041.000000000000000,95.000000000000000,1366695.000000000000000,14386.263157894700000,9966.000000000000000,22093.000000000000000,95.000000000000000,2292725.000000000000000,24133.947368421000000,17505.000000000000000,39979.000000000000000,0.205767975,0.170816166
2174,0.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,217,17,Block 10 Oils,NBS 250 N,Rep 2,2020,Nitrogen Liquid,NBS,217,250,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,150.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,450,3.85649488589,0.00000000000,94.000000000000000,1781382.000000000000000,18950.872340425500000,11209.000000000000000,27743.000000000000000,94.000000000000000,1172800.000000000000000,12476.595744680800000,8891.000000000000000,19735.000000000000000,94.000000000000000,1461048.000000000000000,15543.063829787200000,10433.000000000000000,19769.000000000000000,94.000000000000000,2819807.000000000000000,29997.946808510600000,19289.000000000000000,39213.000000000000000,0.412514179,0.22568623
2176,0.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,217,17,Block 10 Oils,NBS 250 N,Rep 2,2020,Nitrogen Liquid,NBS,217,250,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,150.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,450,3.85649283380,0.00000000000,96.000000000000000,1790249.000000000000000,18648.427083333300000,12431.000000000000000,24699.000000000000000,96.000000000000000,1360534.000000000000000,14172.229166666600000,10720.000000000000000,18284.000000000000000,96.000000000000000,1444725.000000000000000,15049.218750000000000,9143.000000000000000,20156.000000000000000,96.000000000000000,2438005.000000000000000,25395.885416666600000,15449.000000000000000,37899.000000000000000,0.283654058,0.153197041
2173,13.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,217,17,Block 10 Oils,NBS 250 N,Rep 2,2020,Nitrogen Liquid,NBS,217,250,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,150.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,450,3.85649489592,0.00000000000,93.000000000000000,1435343.000000000000000,15433.795698924700000,12625.000000000000000,18155.000000000000000,93.000000000000000,1389839.000000000000000,14944.505376344000000,9217.000000000000000,19805.000000000000000,93.000000000000000,1031543.000000000000000,11091.860215053700000,8550.000000000000000,15407.000000000000000,93.000000000000000,1870445.000000000000000,20112.311827956900000,14988.000000000000000,28646.000000000000000,0.147412311,0.13161824
2172,21.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,217,17,Block 10 Oils,NBS 250 N,Rep 2,2020,Nitrogen Liquid,NBS,217,250,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,150.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,450,3.85649389761,0.00000000000,95.000000000000000,1342120.000000000000000,14127.578947368400000,11624.000000000000000,18691.000000000000000,95.000000000000000,1422111.000000000000000,14969.589473684200000,10532.000000000000000,20514.000000000000000,95.000000000000000,878538.000000000000000,9247.768421052630000,7301.000000000000000,12823.000000000000000,95.000000000000000,1678993.000000000000000,17673.610526315700000,13943.000000000000000,25757.000000000000000,0.082835661,0.111506256
1026,0.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,102,18,Block 10 Oils,NBS 200 N,Rep 1,2020,Nitrogen Liquid,NBS,102,200,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,100.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,350,3.85648636459,0.00000000000,94.000000000000000,1862976.000000000000000,19818.893617021200000,13750.000000000000000,26209.000000000000000,94.000000000000000,900458.000000000000000,9579.340425531910000,7191.000000000000000,13950.000000000000000,94.000000000000000,1716443.000000000000000,18260.031914893600000,15293.000000000000000,22547.000000000000000,94.000000000000000,3521872.000000000000000,37466.723404255300000,32072.000000000000000,43387.000000000000000,0.592767613,0.308067377
1023,106.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,102,18,Block 10 Oils,NBS 200 N,Rep 1,2020,Nitrogen Liquid,NBS,102,200,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,100.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,350,3.85648842129,0.00000000000,94.000000000000000,1460865.000000000000000,15541.117021276500000,12320.000000000000000,18978.000000000000000,94.000000000000000,872332.000000000000000,9280.127659574460000,7880.000000000000000,11256.000000000000000,94.000000000000000,1289544.000000000000000,13718.553191489300000,9953.000000000000000,16947.000000000000000,94.000000000000000,2561964.000000000000000,27254.936170212700000,18444.000000000000000,34263.000000000000000,0.491987878,0.273712604
1025,1.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,102,18,Block 10 Oils,NBS 200 N,Rep 1,2020,Nitrogen Liquid,NBS,102,200,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,100.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,350,3.85648743214,0.00000000000,95.000000000000000,1201839.000000000000000,12650.936842105200000,9260.000000000000000,16613.000000000000000,95.000000000000000,994457.000000000000000,10467.968421052600000,6368.000000000000000,16398.000000000000000,95.000000000000000,1064661.000000000000000,11206.957894736800000,8376.000000000000000,16273.000000000000000,95.000000000000000,2141036.000000000000000,22537.221052631500000,16192.000000000000000,36637.000000000000000,0.365677423,0.280954867
1021,15.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,102,18,Block 10 Oils,NBS 200 N,Rep 1,2020,Nitrogen Liquid,NBS,102,200,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,100.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,350,3.85648638143,0.00000000000,92.000000000000000,1506387.000000000000000,16373.771739130400000,10892.000000000000000,24313.000000000000000,92.000000000000000,773031.000000000000000,8402.510869565210000,5556.000000000000000,13742.000000000000000,92.000000000000000,1361534.000000000000000,14799.282608695600000,11105.000000000000000,20293.000000000000000,92.000000000000000,2811253.000000000000000,30557.097826086900000,22265.000000000000000,40967.000000000000000,0.568655274,0.302217415
1022,43.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,102,18,Block 10 Oils,NBS 200 N,Rep 1,2020,Nitrogen Liquid,NBS,102,200,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,100.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,350,3.85648745297,0.00000000000,95.000000000000000,1311626.000000000000000,13806.589473684200000,10915.000000000000000,18712.000000000000000,95.000000000000000,902301.000000000000000,9497.905263157890000,6447.000000000000000,15844.000000000000000,95.000000000000000,1118774.000000000000000,11776.568421052600000,7878.000000000000000,17511.000000000000000,95.000000000000000,2251058.000000000000000,23695.347368421000000,15884.000000000000000,32639.000000000000000,0.427720726,0.263686591
1024,9.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,102,18,Block 10 Oils,NBS 200 N,Rep 1,2020,Nitrogen Liquid,NBS,102,200,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,100.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,350,3.85648841930,0.00000000000,93.000000000000000,1512923.000000000000000,16267.989247311800000,11080.000000000000000,29551.000000000000000,93.000000000000000,755947.000000000000000,8128.462365591390000,6033.000000000000000,17491.000000000000000,93.000000000000000,1379816.000000000000000,14836.731182795600000,10287.000000000000000,21973.000000000000000,93.000000000000000,2865955.000000000000000,30816.720430107500000,21034.000000000000000,43473.000000000000000,0.582569048,0.308990568
1016,0.00000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,101,19,Block 10 Oils,Wife 50 N,Rep 1,2020,Nitrogen Liquid,Wife,101,50,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,,0.00000000000,,,,0.00000000000,,,1,05/26/2020,50,2.25936578001,2.25936578001,55.000000000000000,1404717.000000000000000,25540.309090909000000,18390.000000000000000,33015.000000000000000,55.000000000000000,821225.000000000000000,14931.363636363600000,10958.000000000000000,24739.000000000000000,55.000000000000000,1032894.000000000000000,18779.890909090900000,13423.000000000000000,23041.000000000000000,55.000000000000000,1989054.000000000000000,36164.618181818100000,21747.000000000000000,44375.000000000000000,0.415556249,0.172179266
1015,341.00000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,101,19,Block 10 Oils,Wife 50 N,Rep 1,2020,Nitrogen Liquid,Wife,101,50,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,,0.00000000000,,,,0.00000000000,,,1,05/26/2020,50,1.37967912640,1.37967912640,34.000000000000000,761028.000000000000000,22383.176470588200000,17776.000000000000000,26270.000000000000000,34.000000000000000,392916.000000000000000,11556.352941176400000,9233.000000000000000,14200.000000000000000,34.000000000000000,653245.000000000000000,19213.088235294100000,13495.000000000000000,23387.000000000000000,34.000000000000000,1295032.000000000000000,38089.176470588200000,26634.000000000000000,46955.000000000000000,0.534445374,0.259721993
1013,291.40000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,101,19,Block 10 Oils,Wife 50 N,Rep 1,2020,Nitrogen Liquid,Wife,101,50,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,,0.00000000000,,,,0.00000000000,,,1,05/26/2020,50,1.58028363095,1.58028363095,40.000000000000000,875568.000000000000000,21889.200000000000000,19180.000000000000000,23553.000000000000000,40.000000000000000,533458.000000000000000,13336.450000000000000,12068.000000000000000,17202.000000000000000,40.000000000000000,765731.000000000000000,19143.275000000000000,14684.000000000000000,22629.000000000000000,40.000000000000000,1483080.000000000000000,37077.000000000000000,26686.000000000000000,46099.000000000000000,0.470916987,0.257567895
1012,177.00000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,101,19,Block 10 Oils,Wife 50 N,Rep 1,2020,Nitrogen Liquid,Wife,101,50,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,,0.00000000000,,,,0.00000000000,,,1,05/26/2020,50,1.05409776673,1.05409776673,27.000000000000000,592659.000000000000000,21950.333333333300000,19451.000000000000000,23920.000000000000000,27.000000000000000,362415.000000000000000,13422.777777777700000,11610.000000000000000,16736.000000000000000,27.000000000000000,515392.000000000000000,19088.592592592500000,13224.000000000000000,24029.000000000000000,27.000000000000000,1015547.000000000000000,37612.851851851800000,28125.000000000000000,47947.000000000000000,0.473984043,0.262956363
1011,201.20000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,101,19,Block 10 Oils,Wife 50 N,Rep 1,2020,Nitrogen Liquid,Wife,101,50,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,,0.00000000000,,,,0.00000000000,,,1,05/26/2020,50,1.62269260941,1.62269260941,42.000000000000000,953171.000000000000000,22694.547619047600000,19432.000000000000000,27064.000000000000000,42.000000000000000,601371.000000000000000,14318.357142857100000,11445.000000000000000,21365.000000000000000,42.000000000000000,805982.000000000000000,19190.047619047600000,15864.000000000000000,23666.000000000000000,42.000000000000000,1531686.000000000000000,36468.714285714200000,28039.000000000000000,44938.000000000000000,0.43614165,0.232816214
1014,0.00000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,101,19,Block 10 Oils,Wife 50 N,Rep 1,2020,Nitrogen Liquid,Wife,101,50,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,,0.00000000000,,,,0.00000000000,,,1,05/26/2020,50,1.37749355548,1.37749355548,35.000000000000000,886315.000000000000000,25323.285714285700000,20246.000000000000000,29505.000000000000000,35.000000000000000,536095.000000000000000,15317.000000000000000,12109.000000000000000,21283.000000000000000,35.000000000000000,667727.000000000000000,19077.914285714200000,13480.000000000000000,22412.000000000000000,35.000000000000000,1285373.000000000000000,36724.942857142800000,23271.000000000000000,43053.000000000000000,0.411359409,0.183754757
1032,1840.00000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,103,20,Block 10 Oils,Wife 150 N,Rep 1,2020,Nitrogen Liquid,Wife,103,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/26/2020,250,8.38120645444,8.38120645444,204.000000000000000,3414114.000000000000000,16735.852941176400000,11910.000000000000000,21209.000000000000000,204.000000000000000,1697323.000000000000000,8320.210784313720000,5981.000000000000000,16436.000000000000000,204.000000000000000,3857735.000000000000000,18910.465686274500000,11661.000000000000000,25231.000000000000000,204.000000000000000,8455111.000000000000000,41446.622549019600000,24360.000000000000000,53824.000000000000000,0.665632301,0.424711554
1033,1900.00000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,103,20,Block 10 Oils,Wife 150 N,Rep 1,2020,Nitrogen Liquid,Wife,103,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/26/2020,250,9.04389660097,9.04389660097,224.000000000000000,4143914.000000000000000,18499.616071428500000,12985.000000000000000,26055.000000000000000,224.000000000000000,1892650.000000000000000,8449.330357142850000,6017.000000000000000,13865.000000000000000,224.000000000000000,4430757.000000000000000,19780.165178571400000,13219.000000000000000,24629.000000000000000,224.000000000000000,9319246.000000000000000,41603.776785714200000,27593.000000000000000,53098.000000000000000,0.662385381,0.38440693
1031,2040.00000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,103,20,Block 10 Oils,Wife 150 N,Rep 1,2020,Nitrogen Liquid,Wife,103,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/26/2020,250,8.07301730097,8.07301730097,198.000000000000000,3502077.000000000000000,17687.257575757500000,14835.000000000000000,21423.000000000000000,198.000000000000000,1734187.000000000000000,8758.520202020200000,7106.000000000000000,11665.000000000000000,198.000000000000000,3873070.000000000000000,19560.959595959500000,13301.000000000000000,24785.000000000000000,198.000000000000000,8226685.000000000000000,41548.914141414100000,30929.000000000000000,49292.000000000000000,0.651800164,0.402822395
1034,2020.00000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,103,20,Block 10 Oils,Wife 150 N,Rep 1,2020,Nitrogen Liquid,Wife,103,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/26/2020,250,5.89074855101,5.89074855101,144.000000000000000,2338782.000000000000000,16241.541666666600000,13677.000000000000000,19272.000000000000000,144.000000000000000,1119444.000000000000000,7773.916666666660000,5834.000000000000000,10994.000000000000000,144.000000000000000,2919704.000000000000000,20275.722222222200000,15404.000000000000000,23486.000000000000000,144.000000000000000,6181376.000000000000000,42926.222222222200000,26616.000000000000000,51542.000000000000000,0.693337461,0.451000322
1035,2320.00000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,103,20,Block 10 Oils,Wife 150 N,Rep 1,2020,Nitrogen Liquid,Wife,103,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/26/2020,250,8.81878348044,8.81878348044,214.000000000000000,3561171.000000000000000,16640.985981308400000,13107.000000000000000,19068.000000000000000,214.000000000000000,1832896.000000000000000,8564.934579439250000,6337.000000000000000,15855.000000000000000,214.000000000000000,4185497.000000000000000,19558.397196261600000,12002.000000000000000,24095.000000000000000,214.000000000000000,9115743.000000000000000,42596.929906542000000,28255.000000000000000,50374.000000000000000,0.66518286,0.438164367
1036,2380.00000000000,0.00000000000,0.00000000000,09/16/2020,09/16/2020,grams,103,20,Block 10 Oils,Wife 150 N,Rep 1,2020,Nitrogen Liquid,Wife,103,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,09/16/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/26/2020,250,9.72466473683,9.72466473683,236.000000000000000,4091321.000000000000000,17336.105932203300000,13954.000000000000000,19994.000000000000000,236.000000000000000,2131119.000000000000000,9030.165254237280000,6976.000000000000000,12722.000000000000000,236.000000000000000,4542985.000000000000000,19249.936440677900000,12913.000000000000000,23772.000000000000000,236.000000000000000,9655378.000000000000000,40912.618644067700000,27015.000000000000000,50046.000000000000000,0.63837958,0.404755862
1164,409.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,116,21,Block 10 Oils,NBS 150 N,Rep 1,2020,Nitrogen Liquid,NBS,116,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,250,3.85648895970,0.00000000000,95.000000000000000,1416431.000000000000000,14909.799999999900000,12163.000000000000000,18491.000000000000000,95.000000000000000,1584217.000000000000000,16675.968421052600000,10752.000000000000000,21492.000000000000000,95.000000000000000,1000227.000000000000000,10528.705263157800000,8449.000000000000000,13827.000000000000000,95.000000000000000,1804822.000000000000000,18998.126315789400000,14878.000000000000000,29767.000000000000000,0.065093674,0.120571405
1161,28.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,116,21,Block 10 Oils,NBS 150 N,Rep 1,2020,Nitrogen Liquid,NBS,116,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,250,3.85648677100,0.00000000000,95.000000000000000,1354032.000000000000000,14252.968421052600000,12293.000000000000000,16209.000000000000000,95.000000000000000,1210213.000000000000000,12739.084210526300000,8949.000000000000000,18002.000000000000000,95.000000000000000,1123967.000000000000000,11831.231578947300000,8738.000000000000000,16361.000000000000000,95.000000000000000,2084508.000000000000000,21942.189473684200000,16700.000000000000000,31081.000000000000000,0.265362378,0.212437837
1162,79.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,116,21,Block 10 Oils,NBS 150 N,Rep 1,2020,Nitrogen Liquid,NBS,116,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,250,3.85648802760,0.00000000000,94.000000000000000,1237545.000000000000000,13165.372340425500000,11188.000000000000000,15864.000000000000000,94.000000000000000,1124477.000000000000000,11962.521276595700000,10114.000000000000000,15582.000000000000000,94.000000000000000,941925.000000000000000,10020.478723404200000,7855.000000000000000,11379.000000000000000,94.000000000000000,1757320.000000000000000,18694.893617021200000,15092.000000000000000,21443.000000000000000,0.219600131,0.173555402
1166,4.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,116,21,Block 10 Oils,NBS 150 N,Rep 1,2020,Nitrogen Liquid,NBS,116,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,250,3.85648680338,0.00000000000,93.000000000000000,1322749.000000000000000,14223.107526881700000,12023.000000000000000,16835.000000000000000,93.000000000000000,1175407.000000000000000,12638.784946236500000,9131.000000000000000,15923.000000000000000,93.000000000000000,1084158.000000000000000,11657.612903225800000,9498.000000000000000,14577.000000000000000,93.000000000000000,2035661.000000000000000,21888.827956989200000,17278.000000000000000,29536.000000000000000,0.267902766,0.212276643
1165,53.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,116,21,Block 10 Oils,NBS 150 N,Rep 1,2020,Nitrogen Liquid,NBS,116,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,250,3.85648799879,0.00000000000,93.000000000000000,1192570.000000000000000,12823.333333333300000,10475.000000000000000,15398.000000000000000,93.000000000000000,1115217.000000000000000,11991.580645161200000,8304.000000000000000,15337.000000000000000,93.000000000000000,935216.000000000000000,10056.086021505300000,7143.000000000000000,12684.000000000000000,93.000000000000000,1695301.000000000000000,18229.043010752600000,13716.000000000000000,23219.000000000000000,0.20639754,0.174083607
1163,121.00000000000,0.00000000000,0.00000000000,08/07/2020,08/07/2020,grams,116,21,Block 10 Oils,NBS 150 N,Rep 1,2020,Nitrogen Liquid,NBS,116,150,05/07/2020,05/14/2020,1.00000000000,0.50000000000,08/07/2020,06/22/20,50.00000000000,lbs/ac,Conventional Urea,07/27/2020,50.00000000000,lbs/ac,Conventional Urea,1,05/22/2020,250,3.85648888166,0.00000000000,95.000000000000000,1351990.000000000000000,14231.473684210500000,12019.000000000000000,17042.000000000000000,95.000000000000000,1312114.000000000000000,13811.726315789400000,9366.000000000000000,19726.000000000000000,95.000000000000000,1069282.000000000000000,11255.600000000000000,8846.000000000000000,15557.000000000000000,95.000000000000000,2013851.000000000000000,21198.431578947300000,17218.000000000000000,28420.000000000000000,0.210987488,0.196640602
